country,countrycode,year,month,cpi_sa,cpi_yoy_nsa,exchange_rate_neer,exchange_rate_reer,exchnage_rate_vs_usd,ind_prod_const,ind_prod_const_sa,time,usa_imp_sa,usa_ip_sa,chn_ip_sa,ln_ip,ln_usa_ip,ln_chn_ip,ln_usa_imports,ln_er_usd,cc
Malaysia,MYS,2016,1,115.050443,3.52250637,83.38205391,85.32743667,4.32947619,10560784435,10661286561,672,177648.4545,2.77E+11,4.04E+11,23.08988494,26.34751013,26.72516138,12.0875619,1.465446563,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,1,114.7618053,-0.772820796,108.7708865,108.7521881,1.431142857,6234681449,6284805294,672,177648.4545,2.77E+11,4.04E+11,22.5614007,26.34751013,26.72516138,12.0875619,0.358473326,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,2,120.1354776,0.991816571,105.6930369,110.4807707,47.61192857,8342369076,8341615256,673,181906.766,2.75E+11,4.06E+11,22.84452271,26.34080527,26.72976508,12.11124956,3.86308333,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,2,114.9781589,4.164485343,85.80667318,87.24999976,4.179928571,9578621358,10064497276,673,181906.766,2.75E+11,4.06E+11,23.03227995,26.34080527,26.72976508,12.11124956,1.430294158,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,2,114.5923295,-0.715075933,109.7152991,108.9421952,1.404714286,5515794846,6012897331,673,181906.766,2.75E+11,4.06E+11,22.51717255,26.34080527,26.72976508,12.11124956,0.339833927,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,2,110.8977136,-0.48985194,103.005776,99.54213595,35.5992619,12518740834,12219585909,673,181906.766,2.75E+11,4.06E+11,23.2263059,26.34080527,26.72976508,12.11124956,3.572324905,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,3,120.2195904,1.062525927,106.4803641,111.5209004,46.62492174,9021236358,8432635370,674,174726.3916,2.73E+11,4.08E+11,22.85537518,26.33294391,26.73538419,12.07097655,3.842135199,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,3,111.1564388,-0.416309735,102.7763526,99.45425217,35.22347826,13683505070,12347285272,674,174726.3916,2.73E+11,4.08E+11,23.23670206,26.33294391,26.73538419,12.07097655,3.561712856,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,3,114.6666202,-1.03787856,110.9442112,110.0954896,1.372382609,6644852134,6121307468,674,174726.3916,2.73E+11,4.08E+11,22.53504155,26.33294391,26.73538419,12.07097655,0.31654836,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,3,114.5038589,2.609077156,87.02632359,87.94258043,4.068226087,10560784435,10256683656,674,174726.3916,2.73E+11,4.08E+11,23.05119539,26.33294391,26.73538419,12.07097655,1.403207054,MYS
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,4,114.9930041,2.130424584,89.71887264,90.94451667,3.89982381,10105141770,10337604237,675,177414.3973,2.74E+11,4.10E+11,23.05905398,26.33497452,26.74061068,12.0862435,1.360931375,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,4,120.5560415,1.345363352,105.892801,110.5880267,46.37046667,8958248672,8733620417,675,177414.3973,2.74E+11,4.10E+11,22.89044583,26.33497452,26.74061068,12.0862435,3.836662762,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,4,114.6074198,-1.187962249,111.3948037,110.2426352,1.350152381,6400788765,6335875538,675,177414.3973,2.74E+11,4.10E+11,22.56949385,26.33497452,26.74061068,12.0862435,0.300217461,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,4,111.3991989,0.088857872,101.6854386,98.84140143,35.08604762,11103205826,12575562009,675,177414.3973,2.74E+11,4.10E+11,23.25502124,26.33497452,26.74061068,12.0862435,3.557803548,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,5,115.3185172,2.046423116,87.10849389,88.68258136,4.045613636,10489906688,10418524818,676,179919.7064,2.73E+11,4.13E+11,23.06685129,26.33353069,26.74587775,12.10026595,1.397633241,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,5,111.6931728,0.459919237,101.434693,99.20781,35.43538636,12201977755,12299821792,676,179919.7064,2.73E+11,4.13E+11,23.23285061,26.33353069,26.74587775,12.10026595,3.567710936,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,5,120.8936142,1.557333032,105.2981327,110.6730309,46.79531818,9490144687,8775170355,676,179919.7064,2.73E+11,4.13E+11,22.89519202,26.33353069,26.74587775,12.10026595,3.845783159,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,5,114.7095696,-0.830924855,110.5683802,108.9599891,1.370931818,6264583253,6311527388,676,179919.7064,2.73E+11,4.13E+11,22.56564354,26.33353069,26.74587775,12.10026595,0.315490668,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,6,115.59121,1.624220007,86.09297541,87.60933227,4.073,10763292287,10600596126,677,184252.8128,2.74E+11,4.15E+11,23.08417607,26.33693529,26.75210609,12.12406408,1.404379829,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,6,121.2300653,1.839970606,105.6780834,111.1719923,46.48140909,9483146055,8772090931,677,184252.8128,2.74E+11,4.15E+11,22.89484103,26.33693529,26.75210609,12.12406408,3.839052428,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,6,111.7542696,0.381809892,101.5623995,99.14262818,35.27095455,12053495062,12361976349,677,184252.8128,2.74E+11,4.15E+11,23.23789117,26.33693529,26.75210609,12.12406408,3.563059808,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,6,114.7049264,-0.728343095,111.6878952,110.8225495,1.352863636,6613147519,6216508734,677,184252.8128,2.74E+11,4.15E+11,22.55047429,26.33693529,26.75210609,12.12406408,0.302223558,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,7,121.4835251,2.052890911,104.3825372,110.0180393,47.08938095,9763091326,9046670315,678,183228.8871,2.75E+11,4.17E+11,22.92566261,26.33885502,26.75585153,12.1184914,3.852047518,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,7,111.5741899,0.135455701,102.3961764,99.58125929,35.06085714,11383673136,12126919115,678,183228.8871,2.75E+11,4.17E+11,23.21869354,26.33885502,26.75585153,12.1184914,3.557085327,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,7,115.8291844,1.054380086,87.67768611,89.43541214,4.021,10550659043,10630941343,678,183228.8871,2.75E+11,4.17E+11,23.08703458,26.33885502,26.75585153,12.1184914,1.391530628,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,7,114.937085,-0.634232498,112.2007811,110.8108876,1.351142857,6060430399,6015819109,678,183228.8871,2.75E+11,4.17E+11,22.51765835,26.33885502,26.75585153,12.1184914,0.300950795,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,8,121.5676379,1.90752858,104.115955,109.7979017,46.62678261,9938057121,9207538305,679,184164.5057,2.74E+11,4.20E+11,22.94328837,26.33809012,26.76263542,12.12358469,3.84217511,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,8,116.1261486,1.464814081,86.74375379,88.71500652,4.02576087,10439279725,10529790617,679,184164.5057,2.74E+11,4.20E+11,23.07747428,26.33809012,26.76263542,12.12358469,1.392713929,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,8,114.9463714,-0.257856567,111.4926366,110.4923613,1.347826087,6140313595,6050515222,679,184164.5057,2.74E+11,4.20E+11,22.52340927,26.33809012,26.76263542,12.12358469,0.298492989,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,8,111.6331822,0.320657158,102.313703,99.33612348,34.71745652,11692737112,12335984443,679,184164.5057,2.74E+11,4.20E+11,23.23578639,26.33809012,26.76263542,12.12358469,3.54724263,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,9,121.904089,2.33387938,102.7826642,107.7250068,47.59795455,10371972291,9191263436,680,183338.9409,2.74E+11,4.21E+11,22.94151924,26.33676656,26.7658314,12.11909185,3.862789789,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,9,111.6121715,0.379182899,102.7059482,99.44764614,34.71568182,11914911215,12383447923,680,183338.9409,2.74E+11,4.21E+11,23.23962657,26.33676656,26.7658314,12.11909185,3.54719151,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,9,116.17185,1.531022132,85.23732549,86.63984477,4.108409091,10591160613,10509560472,680,183338.9409,2.74E+11,4.21E+11,23.0755512,26.33676656,26.7658314,12.11909185,1.413035871,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,9,114.9568185,-0.249796033,110.7564486,109.5790425,1.358590909,6706520719,6264900681,680,183338.9409,2.74E+11,4.21E+11,22.55822857,26.33676656,26.7658314,12.11909185,0.306448066,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,10,116.4122475,1.472630173,84.69633089,86.15973476,4.170577922,11056928671,10802897578,681,184019.3186,2.74E+11,4.24E+11,23.10308023,26.33799507,26.77219891,12.12279602,1.428054617,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,10,114.9486929,-0.252827946,110.0492321,108.0147521,1.382948052,6353294009,6252422255,681,184019.3186,2.74E+11,4.24E+11,22.55623479,26.33799507,26.77219891,12.12279602,0.32421749,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,10,122.2416616,2.327284334,102.0243318,107.0684688,48.32982251,10896869674,9235240830,681,184019.3186,2.74E+11,4.24E+11,22.94629253,26.33799507,26.77219891,12.12279602,3.878048813,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,10,111.6831661,0.310866436,102.8084552,99.4056219,35.0407316,11799424676,12749594768,681,184019.3186,2.74E+11,4.24E+11,23.26876533,26.33799507,26.77219891,12.12279602,3.556511145,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,11,114.9951247,0.015143714,109.7228417,108.2219036,1.41377686,6749788193,6656418930,682,187014.2535,2.74E+11,4.26E+11,22.61884748,26.33577421,26.77885687,12.13894011,0.346264747,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,11,117.0919161,1.728174143,82.81757231,85.32989364,4.348652893,10773417679,10772552360,682,187014.2535,2.74E+11,4.26E+11,23.10026729,26.33577421,26.77885687,12.13894011,1.469866117,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,11,122.7463383,2.389282841,102.0824018,107.7848591,49.24319215,11589734220,9507138640,682,187014.2535,2.74E+11,4.26E+11,22.97530879,26.33577421,26.77885687,12.13894011,3.896771128,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,11,111.7996149,0.5697176,104.2219055,100.6219123,35.36364256,11945707626,12253488395,682,187014.2535,2.74E+11,4.26E+11,23.2290765,26.33577421,26.77885687,12.13894011,3.565684246,THA
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2016,12,112.1610849,1.096107253,105.1604623,101.468777,35.80834091,11612446470,12253488395,683,189151.4663,2.76E+11,4.28E+11,23.2290765,26.34514203,26.78343798,12.15030338,3.578180853,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2016,12,115.1762084,0.16353725,109.8725712,108.1735589,1.437113636,7675562950,7185321614,683,189151.4663,2.76E+11,4.28E+11,22.69530612,26.34514203,26.78343798,12.15030338,0.362636683,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2016,12,123.1680237,2.596104442,103.1534141,109.1574968,49.77481818,12205613816,10134018934,683,189151.4663,2.76E+11,4.28E+11,23.03916381,26.34514203,26.78343798,12.15030338,3.907509197,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2016,12,117.1541256,1.633219681,81.99283727,84.20266659,4.46025,11026552493,10641056416,683,189151.4663,2.76E+11,4.28E+11,23.0879856,26.34514203,26.78343798,12.15030338,1.495204818,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2017,1,112.3886162,1.537000092,105.5857348,101.7385995,35.46277273,12321863781,12328073863,684,192879.6114,2.76E+11,4.30E+11,23.23514493,26.34272247,26.78671102,12.1698215,3.568483491,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2017,1,115.2330872,0.410661002,110.0172891,108.1009516,1.429431818,6484464082,6788690254,684,192879.6114,2.76E+11,4.30E+11,22.63852387,26.34272247,26.78671102,12.1698215,0.357277035,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2017,1,123.3362492,2.592471664,102.8835491,108.8473166,49.72045455,9098221308,9459781860,684,192879.6114,2.76E+11,4.30E+11,22.97031516,26.34272247,26.78671102,12.1698215,3.906416409,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2017,1,118.6393823,3.119448551,81.73754284,84.47022273,4.454363636,10925298567,11015314104,684,192879.6114,2.76E+11,4.30E+11,23.12255233,26.34272247,26.78671102,12.1698215,1.493884208,MYS
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2017,2,120.0742407,4.432217239,81.20516966,85.02934425,4.4448,10024138630,10914163377,685,189995.2894,2.75E+11,4.32E+11,23.11332718,26.33899109,26.79146741,12.15475456,1.491734874,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2017,2,115.4733714,0.768848955,110.1180134,108.014157,1.414675,6074044733,6453903194,685,189995.2894,2.75E+11,4.32E+11,22.58795093,26.33899109,26.79146741,12.15475456,0.346899823,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2017,2,123.9261602,3.155339806,101.4178185,107.4827898,50.007575,9154210362,9160004625,685,189995.2894,2.75E+11,4.32E+11,22.93811252,26.33899109,26.79146741,12.15475456,3.912174494,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2017,2,112.5056926,1.449965793,105.9688438,102.0236295,35.01835,12324063525,12269309555,685,189995.2894,2.75E+11,4.32E+11,23.23036682,26.33899109,26.79146741,12.15475456,3.55587221,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2017,3,124.1504609,3.269742059,100.6641866,106.7418674,50.26054348,10141017442,9453413814,686,190903.7561,2.76E+11,4.39E+11,22.96964176,26.34451822,26.80818782,12.15952469,3.917220345,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2017,3,120.1253423,4.909426993,81.21769709,84.8660713,4.437326087,11006301708,10661286561,686,190903.7561,2.76E+11,4.39E+11,23.08988494,26.34451822,26.80818782,12.15952469,1.490051962,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2017,3,112.0425776,0.797199654,106.3290283,101.8545448,34.86876087,13804490969,12456903309,686,190903.7561,2.76E+11,4.39E+11,23.24554079,26.34451822,26.80818782,12.15952469,3.551591324,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2017,3,115.3990807,0.638773878,110.7462771,108.6418548,1.405173913,7388542936,6829534275,686,190903.7561,2.76E+11,4.39E+11,22.64452232,26.34451822,26.80818782,12.15952469,0.340161077,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2017,4,124.3747617,3.16758919,100.7265025,107.123888,49.821675,8972245936,8747241305,687,192993.9348,2.79E+11,4.37E+11,22.89200421,26.35412116,26.80389894,12.17041404,3.90845013,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2017,4,115.9063472,1.133371146,110.5789608,108.088173,1.398425,6827806413,6764159493,687,192993.9348,2.79E+11,4.37E+11,22.63490385,26.35412116,26.80389894,12.17041404,0.335346603,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2017,4,111.841857,0.397361958,106.885207,102.3860655,34.46365,10923926723,12401529249,687,192993.9348,2.79E+11,4.37E+11,23.24108563,26.35412116,26.80389894,12.17041404,3.539905145,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2017,4,119.9235941,4.287730438,81.30561691,84.77457,4.404375,10469655902,10742207143,687,192993.9348,2.79E+11,4.37E+11,23.09744641,26.35412116,26.80389894,12.17041404,1.482598365,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2017,5,115.4385476,0.635498887,110.3634036,108.2414933,1.394869565,6575661475,6592322426,688,192258.7075,2.79E+11,4.39E+11,22.60917154,26.35409512,26.80879416,12.16659718,0.332800909,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2017,5,119.7353133,3.830084043,82.87374892,86.1051713,4.315869565,10965800138,10904048305,688,192258.7075,2.79E+11,4.39E+11,23.11239996,26.35409512,26.80879416,12.16659718,1.462298826,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2017,5,124.4869121,2.972280975,100.5130202,106.6949087,49.87147826,9427157001,8732558060,688,192258.7075,2.79E+11,4.39E+11,22.89032418,26.35409512,26.80879416,12.16659718,3.909449261,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2017,5,111.6363177,-0.05090291,106.6191985,102.355662,34.47373913,12562735706,12602683997,688,192258.7075,2.79E+11,4.39E+11,23.25717564,26.35409512,26.80879416,12.16659718,3.54019785,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2017,6,115.273715,0.495871114,110.5383582,108.0967482,1.383659091,7525059278,7179234576,689,192962.5455,2.79E+11,4.46E+11,22.69445861,26.35466288,26.82467022,12.17025138,0.324731505,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2017,6,119.5348645,3.41172525,82.95370216,85.92536818,4.277886364,11117681026,11035544249,689,192962.5455,2.79E+11,4.46E+11,23.1243872,26.35466288,26.82467022,12.17025138,1.453459047,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2017,6,111.6944113,-0.053562422,107.1913568,102.8501114,33.99175,12171181345,12523578197,689,192962.5455,2.79E+11,4.46E+11,23.25087896,26.35466288,26.82467022,12.17025138,3.526117848,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2017,6,124.5990624,2.779011249,99.72286741,105.7314805,49.92179545,9476147424,8777764039,689,192962.5455,2.79E+11,4.46E+11,22.89548755,26.35466288,26.82467022,12.17025138,3.91045769,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2017,7,119.4515019,3.127292577,82.16026652,85.23795929,4.288119048,11198684166,11156925121,690,191872.7213,2.79E+11,4.43E+11,23.13532623,26.35321248,26.81775888,12.16458752,1.455848186,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2017,7,111.7781641,0.182814918,107.689455,103.1493369,33.72780952,11835720446,12625285654,690,191872.7213,2.79E+11,4.43E+11,23.25896744,26.35321248,26.81775888,12.16458752,3.518322705,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2017,7,115.5639133,0.545366405,111.1501391,108.3648824,1.370547619,7472156087,7261835674,690,191872.7213,2.79E+11,4.43E+11,22.70589848,26.35321248,26.81775888,12.16458752,0.315210382,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2017,7,124.5990624,2.564575986,97.75857199,103.9718574,50.6562381,9266188470,8604485066,690,191872.7213,2.79E+11,4.43E+11,22.87554942,26.35321248,26.81775888,12.16458752,3.925062384,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2017,8,115.3897943,0.385765067,110.9176493,108.0427987,1.360717391,7399919298,7298297029,691,192126.6169,2.78E+11,4.45E+11,22.71090687,26.34910255,26.82125862,12.1659099,0.308012054,SGP
